height,weight,label
173,49,thin
177,56,thin
187,49,thin
127,39,fat
155,63,normal
150,55,fat
142,61,normal
199,40,thin
176,73,fat
123,45,normal
161,67,normal
148,47,fat
120,51,normal
123,37,fat
186,66,fat
155,71,normal
125,48,normal
169,52,thin
178,80,normal
150,42,fat
149,64,normal
162,67,normal
157,77,normal
126,41,normal
188,69,fat
131,74,normal
139,56,normal
165,50,thin
184,73,fat
158,47,fat
136,67,normal
169,42,thin
142,43,fat
145,65,normal
175,59,fat
133,56,normal
120,68,normal
152,73,normal
153,36,thin
140,48,fat
181,62,fat
184,38,thin
151,53,fat
185,38,thin
145,48,fat
147,45,fat
158,45,thin
164,69,normal
150,70,normal
155,71,normal
163,63,fat
189,61,thin
141,80,normal
141,50,normal
126,49,normal
162,39,thin
135,75,normal
126,73,normal
139,51,normal
122,52,normal
139,45,fat
193,69,fat
129,38,fat
160,80,normal
124,61,normal
138,45,fat
122,50,normal
167,48,thin
160,78,normal
165,44,thin
157,55,fat
146,40,fat
161,69,normal
121,45,normal
120,61,normal
120,41,normal
129,61,normal
165,58,fat
183,51,thin
120,70,normal
125,65,normal
152,73,normal
182,37,thin
133,43,fat
141,57,normal
123,70,normal
133,71,normal
121,57,normal
156,58,fat
127,56,normal
193,42,thin
127,66,normal
171,54,thin
142,53,normal
172,54,thin
154,46,fat
183,68,fat
174,69,fat
167,40,thin
136,56,normal
199,61,thin
137,74,normal
131,75,normal
153,47,fat
135,72,normal
145,77,normal
193,68,thin
121,70,normal
153,46,fat
130,39,fat
189,63,thin
162,48,thin
194,61,thin
171,38,thin
158,73,normal
162,37,thin
139,58,normal
191,77,fat
152,35,thin
197,65,thin
143,71,normal
188,57,thin
161,57,fat
161,43,thin
179,53,thin
170,42,thin
132,70,normal
168,47,thin
166,59,fat
161,52,fat
122,74,normal
198,37,thin
139,37,fat
139,53,normal
149,63,normal
167,52,fat
164,49,thin
127,73,normal
160,37,thin
182,48,thin
146,76,normal
160,57,fat
199,70,thin
165,60,fat
132,54,normal
145,51,fat
142,43,fat
129,73,normal
152,66,normal
193,38,thin
192,61,thin
164,35,thin
142,49,fat
198,73,fat
182,65,fat
124,58,normal
185,80,fat
187,43,thin
188,35,thin
123,45,normal
140,53,normal
127,35,fat
176,36,thin
125,40,normal
192,35,thin
183,77,fat
131,36,fat
138,51,normal
186,45,thin
192,64,thin
154,72,normal
155,80,normal
133,61,normal
181,45,thin
170,57,fat
125,73,normal
195,66,thin
125,73,normal
169,80,normal
151,71,normal
130,49,normal
124,37,fat
142,61,normal
179,37,thin
185,54,thin
167,70,normal
140,65,normal
175,65,fat
193,44,thin
170,51,thin
128,41,normal
135,44,fat
198,35,thin
152,78,normal
188,55,thin
161,61,fat
188,44,thin
140,41,fat
197,76,fat
168,70,fat
177,71,fat
178,48,thin
190,57,thin
166,40,thin
132,47,normal
172,60,fat
176,68,fat
182,35,thin
121,78,normal
128,71,normal
137,41,fat
168,40,thin
196,66,thin
193,80,fat
160,41,thin
172,52,thin
134,36,fat
140,66,normal
152,60,normal
145,71,normal
172,55,fat
170,76,normal
174,52,thin
125,35,fat
133,66,normal
187,75,fat
139,77,normal
154,42,thin
121,43,normal
136,67,normal
199,63,thin
147,80,normal
192,50,thin
141,70,normal
121,46,normal
134,42,fat
152,66,normal
161,56,fat
165,53,fat
153,43,thin
145,75,normal
146,52,fat
165,72,normal
158,42,thin
151,76,normal
142,42,fat
142,54,normal
162,72,normal
185,72,fat
178,58,thin
192,59,thin
131,40,fat
130,67,normal
174,43,thin
191,63,thin
120,38,normal
188,45,thin
173,58,fat
142,62,normal
163,47,thin
156,78,normal
194,64,thin
171,36,thin
180,56,thin
134,41,fat
150,54,fat
160,68,normal
123,44,normal
178,71,fat
150,54,fat
157,70,normal
126,42,normal
178,80,normal
190,77,fat
129,58,normal
185,59,thin
122,55,normal
150,52,fat
175,78,normal
129,51,normal
186,39,thin
146,53,fat
147,35,thin
172,59,fat
197,80,fat
143,47,fat
175,42,thin
160,78,normal
184,73,fat
144,66,normal
155,69,normal
190,55,thin
161,65,normal
184,71,fat
187,66,fat
138,39,fat
159,48,fat
135,42,fat
131,77,normal
137,55,normal
182,39,thin
127,44,normal
176,46,thin
183,48,thin
184,58,thin
197,69,thin
141,37,fat
128,74,normal
178,67,fat
161,80,normal
157,64,normal
184,73,fat
186,73,fat
193,61,thin
140,72,normal
182,67,fat
150,47,fat
159,54,fat
175,56,thin
185,37,thin
160,69,normal
195,65,thin
123,71,normal
167,78,normal
168,53,fat
140,71,normal
152,50,fat
158,44,thin
182,65,fat
145,69,normal
174,41,thin
150,36,thin
193,65,thin
142,40,fat
163,42,thin
176,52,thin
183,50,thin
178,61,fat
192,46,thin
129,68,normal
150,48,fat
174,36,thin
160,46,thin
188,75,fat
181,72,fat
158,73,normal
132,35,fat
143,54,normal
191,51,thin
197,59,thin
186,38,thin
137,72,normal
127,78,normal
123,59,normal
139,72,normal
165,58,fat
189,54,thin
139,74,normal
128,37,fat
198,42,thin
129,77,normal
191,51,thin
175,62,fat
198,53,thin
123,53,normal
178,46,thin
137,39,fat
123,71,normal
187,66,fat
128,71,normal
162,59,fat
183,38,thin
157,79,normal
169,65,fat
156,40,thin
120,80,normal
200,35,thin
196,73,fat
134,52,normal
130,40,fat
165,78,normal
133,72,normal
127,56,normal
166,76,normal
194,38,thin
146,52,fat
161,65,normal
154,72,normal
149,67,normal
137,61,normal
120,72,normal
193,65,thin
176,68,fat
197,36,thin
158,61,fat
189,54,thin
170,54,fat
170,37,thin
185,60,thin
167,65,fat
123,77,normal
130,49,normal
182,60,thin
181,56,thin
144,63,normal
133,56,normal
144,43,fat
143,75,normal
128,39,fat
142,80,normal
147,58,normal
146,77,normal
142,73,normal
149,71,normal
126,54,normal
181,52,thin
121,42,normal
176,78,normal
187,57,thin
191,80,fat
139,59,normal
162,42,thin
147,49,fat
181,38,thin
197,80,fat
135,56,normal
142,67,normal
171,39,thin
134,48,normal
123,48,normal
191,47,thin
144,80,normal
186,79,fat
137,78,normal
152,60,normal
139,38,fat
126,45,normal
164,44,thin
141,44,fat
162,45,thin
163,44,thin
185,44,thin
169,80,normal
120,62,normal
175,67,fat
135,69,normal
124,68,normal
173,67,fat
157,70,normal
184,76,fat
148,77,normal
193,46,thin
180,60,fat
199,70,thin
163,54,fat
131,80,normal
148,76,normal
143,44,fat
134,72,normal
198,43,thin
162,72,normal
146,70,normal
185,55,thin
141,59,normal
136,36,fat
153,35,thin
181,44,thin
127,66,normal
175,45,thin
135,71,normal
138,70,normal
200,61,thin
173,36,thin
170,44,thin
130,62,normal
148,80,normal
139,72,normal
142,76,normal
154,57,fat
136,76,normal
198,47,thin
176,54,thin
128,47,normal
137,64,normal
186,40,thin
159,59,fat
169,47,thin
165,61,fat
123,59,normal
146,50,fat
129,49,normal
146,77,normal
180,71,fat
191,66,thin
127,47,normal
180,62,fat
129,69,normal
134,78,normal
180,79,fat
148,48,fat
174,77,normal
157,56,fat
120,37,normal
127,67,normal
145,56,normal
136,66,normal
182,64,fat
142,78,normal
135,64,normal
185,50,thin
196,60,thin
135,68,normal
152,55,fat
194,41,thin
192,51,thin
127,46,normal
132,37,fat
121,43,normal
153,73,normal
128,74,normal
144,69,normal
159,74,normal
133,39,fat
132,60,normal
186,64,thin
136,39,fat
133,79,normal
176,45,thin
179,80,fat
138,79,normal
136,58,normal
166,36,thin
182,49,thin
156,49,fat
127,45,normal
156,38,thin
121,65,normal
196,56,thin
180,61,fat
177,74,fat
143,64,normal
164,75,normal
132,69,normal
125,74,normal
189,35,thin
163,53,fat
149,71,normal
170,59,fat
186,51,thin
120,55,normal
143,72,normal
171,79,normal
143,76,normal
179,68,fat
200,80,fat
121,45,normal
195,64,thin
158,43,thin
154,74,normal
198,59,thin
170,43,thin
142,38,fat
156,79,normal
124,77,normal
140,71,normal
168,69,fat
193,35,thin
130,71,normal
121,53,normal
164,35,thin
168,55,fat
163,63,fat
139,35,thin
128,50,normal
147,78,normal
141,37,fat
174,66,fat
188,37,thin
189,59,thin
134,67,normal
149,57,normal
146,46,fat
149,57,normal
158,45,thin
162,64,fat
168,76,normal
194,46,thin
132,55,normal
147,41,fat
122,36,fat
134,61,normal
145,74,normal
136,44,fat
178,45,thin
185,62,thin
144,41,fat
151,69,normal
130,48,normal
140,69,normal
192,65,thin
195,54,thin
165,42,thin
184,64,fat
139,73,normal
155,51,fat
139,69,normal
148,74,normal
167,53,fat
134,78,normal
197,76,fat
143,79,normal
168,45,thin
172,50,thin
199,63,thin
127,75,normal
187,59,thin
155,80,normal
124,65,normal
172,67,fat
150,38,thin
161,80,normal
180,67,fat
184,53,thin
132,66,normal
182,40,thin
135,66,normal
158,53,fat
172,78,normal
121,65,normal
132,78,normal
140,36,thin
191,77,fat
138,70,normal
140,47,fat
186,65,fat
148,38,thin
180,35,thin
139,64,normal
145,39,fat
188,57,thin
127,61,normal
149,57,normal
142,63,normal
148,75,normal
186,70,fat
190,61,thin
163,38,thin
139,56,normal
152,76,normal
181,58,thin
122,52,normal
137,51,normal
134,75,normal
163,46,thin
174,52,thin
134,68,normal
152,51,fat
129,62,normal
138,36,fat
137,39,fat
126,75,normal
127,75,normal
184,63,fat
151,64,normal
122,62,normal
141,57,normal
152,60,normal
197,42,thin
140,58,normal
139,45,fat
128,54,normal
145,59,normal
156,57,fat
199,36,thin
139,71,normal
161,74,normal
156,71,normal
120,43,normal
133,63,normal
172,53,thin
171,73,fat
146,73,normal
177,52,thin
133,40,fat
139,48,fat
152,63,normal
152,67,normal
168,48,thin
200,69,thin
139,60,normal
181,35,thin
196,47,thin
173,63,fat
156,69,normal
179,46,thin
143,76,normal
121,61,normal
147,73,normal
125,47,normal
187,63,thin
173,73,fat
122,74,normal
150,54,fat
198,42,thin
130,39,fat
174,61,fat
138,53,normal
148,74,normal
198,64,thin
195,57,thin
162,44,thin
191,70,fat
123,65,normal
134,40,fat
153,36,thin
169,47,thin
181,48,thin
186,56,thin
166,72,normal
155,39,thin
176,75,fat
143,66,normal
142,80,normal
145,42,fat
163,47,thin
160,49,fat
187,74,fat
190,75,fat
184,37,thin
146,50,fat
167,51,thin
171,51,thin
145,55,normal
184,73,fat
121,49,normal
127,73,normal
155,65,normal
186,35,thin
190,63,thin
148,69,normal
183,55,thin
197,78,fat
156,68,normal
181,42,thin
134,52,normal
137,73,normal
138,47,fat
170,69,fat
164,78,normal
171,76,normal
161,64,fat
153,70,normal
140,75,normal
142,40,fat
159,36,thin
132,80,normal
189,62,thin
125,79,normal
148,59,normal
180,36,thin
131,68,normal
191,74,fat
121,68,normal
146,72,normal
184,57,thin
175,36,thin
140,42,fat
139,39,fat
186,40,thin
140,79,normal
158,47,fat
142,62,normal
125,76,normal
145,36,thin
152,66,normal
145,47,fat
142,53,normal
150,36,thin
182,52,thin
178,55,thin
200,40,thin
156,57,fat
184,66,fat
177,44,thin
181,56,thin
122,63,normal
127,39,fat
165,43,thin
185,42,thin
132,80,normal
136,45,fat
161,59,fat
199,59,thin
200,62,thin
198,55,thin
197,79,fat
156,40,thin
153,41,thin
166,43,thin
168,53,fat
128,70,normal
134,62,normal
171,41,thin
145,74,normal
148,48,fat
194,38,thin
196,38,thin
198,79,fat
126,74,normal
132,36,fat
127,47,normal
136,64,normal
164,36,thin
157,45,thin
130,47,normal
135,47,normal
199,64,thin
186,47,thin
163,50,fat
152,39,thin
139,64,normal
150,65,normal
168,36,thin
143,73,normal
163,37,thin
138,65,normal
198,71,thin
130,65,normal
141,62,normal
179,43,thin
199,44,thin
180,50,thin
161,67,normal
134,58,normal
138,62,normal
167,77,normal
188,45,thin
160,41,thin
133,64,normal
121,77,normal
125,67,normal
126,71,normal
168,44,thin
195,54,thin
174,57,fat
187,66,fat
184,49,thin
167,63,fat
147,66,normal
145,46,fat
165,65,fat
127,55,normal
138,42,fat
156,39,thin
190,71,fat
176,72,fat
151,51,fat
160,40,thin
140,44,fat
159,70,normal
185,60,thin
199,46,thin
127,52,normal
189,56,thin
198,39,thin
167,50,thin
171,51,thin
182,55,thin
153,55,fat
154,46,fat
135,66,normal
153,62,normal
125,55,normal
157,61,fat
149,53,fat
148,38,thin
129,56,normal
181,67,fat
176,71,fat
140,53,normal
181,59,thin
168,65,fat
163,76,normal
125,77,normal
192,56,thin
187,58,thin
165,67,fat
190,38,thin
131,45,normal
194,59,thin
148,49,fat
183,60,thin
154,74,normal
124,36,fat
123,65,normal
131,78,normal
199,66,thin
166,38,thin
136,44,fat
126,78,normal
135,68,normal
176,39,thin
150,56,fat
168,74,normal
196,44,thin
135,59,normal
177,73,fat
170,76,normal
182,67,fat
128,58,normal
166,57,fat
148,55,normal
198,44,thin
162,41,thin
174,63,fat
170,57,fat
168,61,fat
156,78,normal
187,41,thin
185,59,thin
138,40,fat
130,50,normal
170,51,thin
176,61,fat
196,80,fat
168,72,normal
194,80,fat
183,73,fat
195,44,thin
124,69,normal
182,63,fat
200,68,thin
199,51,thin
175,62,fat
180,64,fat
192,48,thin
125,43,normal
166,79,normal
189,60,thin
123,35,fat
191,42,thin
122,46,normal
141,46,fat
147,57,normal
155,35,thin
188,58,thin
161,48,fat
162,78,normal
197,35,thin
150,42,fat
190,61,thin
158,36,thin
165,46,thin
178,51,thin
169,70,fat
183,68,fat
154,51,fat
182,74,fat
130,80,normal
200,77,fat
191,61,thin
190,58,thin
184,62,thin
179,55,thin
150,45,fat
181,35,thin
160,42,thin
153,46,fat
183,78,fat
145,53,normal
185,79,fat
193,54,thin
123,72,normal
165,45,thin
195,47,thin
178,79,fat
189,77,fat
159,48,fat
145,43,fat
174,43,thin
158,71,normal
153,46,fat
189,71,fat
140,63,normal
194,71,fat
164,45,thin
193,69,fat
132,59,normal
124,75,normal
200,45,thin
153,76,normal
145,66,normal
154,43,thin
140,46,fat
193,42,thin
129,48,normal
168,72,normal
124,80,normal
133,75,normal
194,50,thin
168,70,fat
136,66,normal
128,71,normal
171,51,thin
173,62,fat
187,67,fat
199,65,thin
123,73,normal
137,39,fat
163,75,normal
167,61,fat
187,65,fat
180,58,thin
161,53,fat
194,74,fat
144,71,normal
140,79,normal
130,76,normal
121,35,fat
186,57,thin
154,41,thin
156,53,fat
154,36,thin
152,62,normal
151,65,normal
194,61,thin
198,75,fat
190,73,fat
139,61,normal
134,60,normal
136,40,fat
173,63,fat
197,79,fat
183,57,thin
174,40,thin
179,54,thin
130,76,normal
121,53,normal
200,79,fat
180,63,fat
136,46,fat
122,49,normal
132,78,normal
151,42,thin
139,56,normal
130,53,normal
196,39,thin
175,47,thin
168,58,fat
185,58,thin
195,37,thin
120,75,normal
125,61,normal
147,79,normal
128,66,normal
154,68,normal
129,42,normal
144,77,normal
183,66,fat
135,65,normal
185,63,thin
143,65,normal
192,37,thin
139,58,normal
195,39,thin
192,42,thin
188,37,thin
179,58,thin
177,49,thin
123,80,normal
155,36,thin
197,60,thin
199,47,thin
188,62,thin
191,46,thin
121,47,normal
153,52,fat
138,50,normal
138,43,fat
183,47,thin
199,77,fat
143,69,normal
181,52,thin
160,44,thin
175,80,normal
123,57,normal
122,52,normal
129,39,fat
132,60,normal
147,68,normal
148,73,normal
188,51,thin
145,66,normal
164,55,fat
163,65,fat
171,61,fat
162,56,fat
184,53,thin
131,46,normal
149,80,normal
132,56,normal
200,72,thin
148,48,fat
168,72,normal
189,53,thin
165,72,normal
127,41,normal
173,73,fat
180,56,thin
179,73,fat
151,63,normal
180,60,fat
134,37,fat
193,75,fat
139,65,normal
148,71,normal
182,53,thin
145,46,fat
163,57,fat
142,55,normal
195,67,thin
121,42,normal
195,75,fat
143,65,normal
195,73,fat
174,52,thin
193,62,thin
191,64,thin
172,59,fat
144,35,thin
162,41,thin
158,48,fat
152,54,fat
185,76,fat
179,73,fat
123,51,normal
167,44,thin
193,65,thin
176,72,fat
125,79,normal
173,74,fat
170,79,normal
153,77,normal
199,63,thin
158,50,fat
121,72,normal
178,41,thin
159,72,normal
140,42,fat
181,68,fat
165,63,fat
200,52,thin
149,40,thin
145,40,fat
126,70,normal
145,49,fat
156,46,fat
168,63,fat
198,39,thin
199,78,fat
137,51,normal
137,53,normal
143,79,normal
179,37,thin
120,63,normal
152,36,thin
137,72,normal
193,57,thin
133,77,normal
164,58,fat
179,53,thin
147,73,normal
137,65,normal
146,70,normal
190,62,thin
124,43,normal
125,46,normal
170,45,thin
170,75,normal
184,63,fat
142,44,fat
171,66,fat
126,70,normal
164,58,fat
198,44,thin
168,69,fat
141,79,normal
180,75,fat
173,44,thin
188,36,thin
129,42,normal
170,44,thin
129,58,normal
192,62,thin
175,74,fat
125,69,normal
137,67,normal
140,45,fat
138,35,thin
188,61,thin
120,64,normal
161,68,normal
171,60,fat
155,46,fat
199,67,thin
168,70,fat
190,41,thin
159,77,normal
135,76,normal
188,67,fat
173,59,fat
141,36,thin
192,43,thin
174,46,thin
198,75,fat
134,54,normal
159,66,normal
193,36,thin
140,64,normal
185,41,thin
164,75,normal
191,71,fat
194,61,thin
197,68,thin
146,75,normal
151,66,normal
185,62,thin
129,78,normal
164,78,normal
175,43,thin
155,40,thin
141,42,fat
126,72,normal
188,74,fat
121,72,normal
164,45,thin
179,70,fat
122,75,normal
134,58,normal
197,56,thin
152,76,normal
127,78,normal
149,64,normal
133,43,fat
143,62,normal
164,71,normal
171,66,fat
180,65,fat
190,69,fat
156,46,fat
133,73,normal
150,67,normal
132,55,normal
133,63,normal
179,66,fat
174,44,thin
185,60,thin
134,39,fat
191,73,fat
195,43,thin
172,69,fat
154,68,normal
166,69,normal
129,51,normal
176,48,thin
183,54,thin
146,47,fat
157,63,normal
154,53,fat
129,58,normal
126,45,normal
185,69,fat
149,58,normal
182,60,thin
183,77,fat
149,77,normal
163,54,fat
172,69,fat
120,61,normal
146,46,fat
131,41,fat
143,75,normal
180,72,fat
165,51,fat
173,80,normal
127,70,normal
134,54,normal
196,58,thin
135,61,normal
123,58,normal
131,41,fat
174,66,fat
166,49,thin
146,76,normal
138,51,normal
190,48,thin
123,71,normal
182,35,thin
164,80,normal
194,49,thin
130,60,normal
143,40,fat
190,80,fat
185,77,fat
166,35,thin
189,79,fat
159,56,fat
198,41,thin
151,53,fat
136,60,normal
123,35,fat
131,65,normal
159,79,normal
154,46,fat
150,44,fat
126,42,normal
179,47,thin
185,45,thin
173,50,thin
178,54,thin
179,72,fat
179,42,thin
124,56,normal
139,43,fat
195,48,thin
179,68,fat
135,58,normal
122,75,normal
180,53,thin
192,36,thin
196,49,thin
134,79,normal
177,65,fat
182,56,thin
135,63,normal
137,60,normal
180,69,fat
134,69,normal
160,65,normal
157,69,normal
187,39,thin
192,78,fat
125,65,normal
186,42,thin
153,51,fat
131,42,fat
124,49,normal
160,40,thin
195,55,thin
160,36,thin
152,36,thin
144,70,normal
170,39,thin
164,79,normal
149,63,normal
122,76,normal
172,45,thin
120,66,normal
128,35,fat
198,77,fat
122,72,normal
141,46,fat
185,54,thin
161,71,normal
196,66,thin
156,75,normal
173,72,fat
165,43,thin
126,79,normal
164,52,fat
169,40,thin
141,36,thin
169,60,fat
198,37,thin
175,35,thin
185,67,fat
176,65,fat
137,73,normal
195,62,thin
186,75,fat
174,54,thin
161,72,normal
160,72,normal
170,79,normal
155,68,normal
175,45,thin
145,61,normal
170,60,fat
144,47,fat
186,72,fat
189,74,fat
177,57,thin
157,47,fat
167,71,normal
150,70,normal
181,57,thin
189,38,thin
169,55,fat
149,79,normal
155,46,fat
175,58,fat
169,63,fat
140,64,normal
189,36,thin
173,49,thin
138,67,normal
179,51,thin
172,73,fat
200,49,thin
189,49,thin
148,46,fat
150,77,normal
164,58,fat
187,40,thin
162,76,normal
149,47,fat
153,56,fat
182,54,thin
135,46,normal
145,61,normal
159,66,normal
164,47,thin
123,79,normal
183,77,fat
125,74,normal
193,60,thin
198,71,thin
196,68,thin
142,67,normal
188,53,thin
147,77,normal
144,72,normal
195,62,thin
185,36,thin
190,68,fat
164,53,fat
177,48,thin
166,44,thin
183,46,thin
137,69,normal
142,47,fat
135,55,normal
198,36,thin
177,45,thin
143,36,thin
166,74,normal
159,68,normal
199,60,thin
183,65,fat
158,45,thin
149,38,thin
122,76,normal
153,54,fat
174,51,thin
192,69,fat
131,75,normal
121,48,normal
130,67,normal
168,78,normal
122,55,normal
189,36,thin
168,38,thin
164,68,normal
127,40,fat
147,78,normal
188,40,thin
180,55,thin
143,63,normal
161,80,normal
167,59,fat
129,46,normal
178,58,thin
164,77,normal
122,52,normal
125,57,normal
182,63,fat
133,60,normal
152,79,normal
135,47,normal
171,61,fat
134,65,normal
121,48,normal
180,48,thin
173,64,fat
164,53,fat
172,77,normal
155,37,thin
132,74,normal
177,57,thin
130,58,normal
187,49,thin
120,47,normal
130,80,normal
151,42,thin
152,51,fat
177,74,fat
125,64,normal
125,51,normal
163,71,normal
138,51,normal
184,44,thin
157,79,normal
145,59,normal
189,71,fat
181,71,fat
137,43,fat
165,68,fat
133,57,normal
128,47,normal
126,79,normal
157,78,normal
144,59,normal
130,48,normal
127,42,normal
176,68,fat
157,49,fat
130,37,fat
158,80,normal
124,57,normal
141,77,normal
134,50,normal
131,69,normal
183,44,thin
125,74,normal
197,51,thin
162,36,thin
180,57,thin
133,57,normal
143,63,normal
134,65,normal
147,36,thin
192,79,fat
165,75,normal
129,36,fat
166,57,fat
173,57,fat
121,54,normal
122,47,normal
135,45,fat
167,35,thin
162,74,normal
198,62,thin
153,64,normal
122,59,normal
136,76,normal
193,43,thin
146,79,normal
174,46,thin
184,61,thin
159,51,fat
193,73,fat
133,46,normal
193,62,thin
197,54,thin
128,66,normal
156,60,fat
120,70,normal
193,61,thin
161,37,thin
142,38,fat
140,77,normal
174,73,fat
193,68,thin
132,40,fat
156,80,normal
187,66,fat
133,73,normal
184,36,thin
135,41,fat
170,43,thin
127,36,fat
135,36,fat
147,67,normal
139,75,normal
139,56,normal
136,69,normal
162,56,fat
175,39,thin
169,45,thin
190,45,thin
187,63,thin
191,71,fat
144,68,normal
128,36,fat
159,40,thin
179,66,fat
160,68,normal
186,78,fat
120,75,normal
173,57,fat
141,45,fat
145,48,fat
163,56,fat
154,46,fat
141,46,fat
169,73,normal
155,80,normal
